chap_num,term_str,n
20,seeing,1
20,seize,1
20,sent,3
20,serpent,1
20,servants,1
20,serve,1
20,setting,1
20,settle,1
20,settled,1
20,settlements,1
20,severe,2
20,shall,2
20,share,1
20,she,1
20,sheep,1
20,shoes,1
20,shore,1
20,show,2
20,showed,1
20,side,2
20,sides,1
20,sign,2
20,signs,5
20,sinners,1
20,sins,1
20,sister,1
20,sky,1
20,so,22
20,soil,1
20,some,6
20,someone,1
20,son,1
20,sorrow,1
20,soul,2
20,speak,2
20,speech,1
20,splendor,1
20,staff,1
20,started,1
20,stay,1
20,stayed,1
20,sticks,1
20,story,1
20,straight,1
20,strengthen,1
20,stress,1
20,strike,1
20,succeed,2
20,suddenly,1
20,suffer,3
20,suggested,1
20,sun,1
20,surely,2
20,sustain,1
20,sustenance,1
20,swallow,1
20,swelter,1
20,swiftly,1
20,ta,1
20,take,3
20,task,1
20,taught,1
20,tell,1
20,ten,1
20,term,1
20,test,1
20,tested,3
20,that,25
20,the,96
20,their,7
20,them,31
20,themselves,3
20,then,10
20,there,4
20,thereby,1
20,therefrom,1
20,therein,3
20,thereof,1
20,these,1
20,they,28
20,things,1
20,thirsty,1
20,this,7
20,thoroughly,1
20,those,1
20,though,1
20,threw,1
20,throne,1
20,throw,5
20,thus,5
20,time,3
20,times,1
20,to,56
20,today,2
20,together,2
20,tongue,1
20,too,1
20,torch,1
20,torment,1
20,towards,2
20,towe,1
20,traced,1
20,traces,1
20,transgressed,1
20,transgresses,1
20,travel,1
20,tree,1
20,trickery,1
20,troops,1
20,true,1
20,trumpet,1
20,trunks,1
20,turn,1
20,turned,1
20,turns,3
20,tuwa,1
20,two,1
20,tyrannized,1
20,understand,1
20,understanding,2
20,untie,1
20,until,1
20,up,3
20,upon,6
20,upper,1
20,uppermost,1
20,us,16
20,uses,1
20,utterly,1
20,valley,1
20,violent,1
20,visible,1
20,voices,1
20,wait,1
20,waiting,1
20,walk,1
20,walked,1
20,want,2
20,warnings,1
20,was,5
20,wash,1
20,waste,1
20,watching,1
20,water,1
20,way,1
20,we,51
20,were,4
20,what,18
20,whatever,1
20,when,8
20,whenever,1
20,where,2
20,whereupon,1
20,which,5
20,while,1
20,whispered,1
20,white,1
20,who,19
20,whoever,8
20,whom,2
20,whose,2
20,why,2
20,wife,1
20,will,46
20,wish,1
20,with,18
20,within,1
20,without,2
20,woe,1
20,word,3
20,words,1
20,worked,1
20,worldthat,1
20,worrying,1
20,would,5
20,wrath,3
20,wretched,1
20,years,1
20,you,101
20,youin,1
20,your,42
21,a,27
21,aaron,1
21,abide,2
21,able,1
21,abominations,1
21,about,1
21,abraham,4
21,act,3
21,admitted,2
21,adversity,1
21,afflicted,1
21,affliction,1
21,after,2
21,against,5
21,all,4
21,allege,2
21,alone,1
21,along,1
21,also,1
21,although,1
21,am,3
21,among,1
21,amusement,2
21,an,3
21,ancestors,1
21,ancients,1
21,and,117
21,angels,1
21,another,2
21,answered,4
21,any,1
21,anything,2
21,apart,1
21,appreciative,1
21,apprehensive,1
21,approves,1
21,are,26
21,as,6
21,ashes,1
21,ask,2
21,at,1
21,ate,1
21,aware,1
21,away,8
21,awe,2
21,back,1
21,backs,1
21,ban,1
21,be,17
21,bear,1
21,been,1
21,before,10
21,began,1
21,behind,1
21,being,3
21,believe,2
21,believed,1
21,believer,1
21,belongs,1
21,benefit,1
21,besides,3
21,best,1
21,between,1
21,bewilder,1
21,beyond,1
21,biggest,2
21,binding,1
21,birds,1
21,blessed,3
21,blowing,1
21,bodies,1
21,book,2
21,breath,1
21,breathed,1
21,bring,4
21,burden,1
21,burn,1
21,but,19
21,by,7
21,call,2
21,called,3
21,can,3
21,cannot,3
21,case,1
21,ceiling,1
21,certainly,2
21,charity,1
21,come,3
21,comes,1
21,command,3
21,community,2
21,conceal,1
21,confer,1
21,containing,1
21,continued,1
21,coolness,1
21,could,1
21,create,1
21,created,3
21,creation,1
21,cried,2
21,criterion,1
21,crushed,1
21,crushes,1
21,cry,1
21,cured,1
21,darkness,1
21,david,2
21,day,6
21,deaf,1
21,death,1
21,deeds,2
21,defend,1
21,delivered,3
21,denied,1
21,deny,1
21,descend,1
21,descended,1
21,describe,1
21,deserved,1
21,desire,1
21,destroyed,2
21,destroyedthat,1
21,devils,1
21,devoted,2
21,did,9
21,die,1
21,disaster,1
21,disbelieve,2
21,disbelieved,1
21,disbelievers,1
21,distracted,1
21,dived,1
21,do,18
21,does,2
21,doing,1
21,down,3
21,drawn,2
21,dreams,1
21,drowned,1
21,each,4
21,earth,8
21,effort,1
21,enjoyment,1
21,enjoyments,1
21,enoch,1
21,error,1
21,established,1
21,even,2
21,ever,1
21,every,3
21,everyone,1
21,everything,1
21,evident,1
21,evil,1
21,except,4
21,extravagant,1
21,extremities,1
21,eyes,2
21,ezekiel,1
21,faces,1
21,fact,3
21,factions,1
21,faithful,1
21,falsehood,1
21,family,2
21,far,1
21,father,1
21,fear,2
21,fie,1
21,field,1
21,fire,2
21,first,1
21,floating,1
21,fold,1
21,folding,1
21,food,1
21,for,20
21,forever,1
21,formerly,1
21,found,2
21,fresh,1
21,from,16
21,fuel,1
21,fulfilled,1
21,fury,1
21,gave,6
21,gift,1
21,give,1
21,given,1
21,glorified,1
21,glory,2
21,god,11
21,gods,9
21,gog,1
21,going,3
21,gone,2
21,good,1
21,goodness,1
21,gracious,1
21,gradually,1
21,grant,1
21,granted,1
21,great,2
21,grew,1
21,guarded,1
21,guards,1
21,guided,1
21,guiding,1
21,guilty,1
21,had,5
21,harm,3
21,has,5
21,haste,1
21,have,14
21,he,28
21,hear,3
21,heard,1
21,hearer,1
21,hearts,2
21,heaven,2
21,heavens,3
21,heedlessly,1
21,heirs,1
21,hell,2
21,help,2
21,helped,1
21,her,4
21,him,33
21,himself,1
21,his,12
21,hissing,1
21,homes,1
21,honored,1
21,horror,1
21,hour,1
21,how,2
21,human,2
21,humble,1
21,hurl,1
21,i,11
21,ideas,1
21,if,9
21,illumination,1
21,immortal,2
21,immortality,1
21,in,23
21,indeed,1
21,informed,1
21,inherited,1
21,injustice,1
21,inspiration,1
21,inspired,2
21,inspiring,1
21,instead,2
21,integrity,1
21,intercede,1
21,into,7
21,is,28
21,isaac,1
21,ishmael,1
21,it,27
21,ita,1
21,its,3
21,jacob,1
21,jeered,1
21,job,1
21,john,1
21,jonah,1
21,judge,1
21,judgment,3
21,jumble,1
21,just,2
21,justice,2
21,keep,1
21,kept,2
21,knew,2
21,know,5
21,knower,1
21,knowledge,3
21,knows,4
21,land,3
21,leaders,1
21,least,1
21,leave,1
21,lesser,1
21,lest,1
21,let,2
21,lifted,1
21,like,4
21,listen,1
21,living,1
21,long,1
21,loose,1
21,lord,13
21,lords,1
21,losers,1
21,lot,1
21,lotwe,1
21,love,1
21,luxuries,1
21,made,9
21,magog,1
21,make,1
21,making,1
21,mankind,1
21,mankinds,1
21,many,1
21,mass,1
21,may,4
21,me,8
21,men,1
21,mention,2
21,mentioning,1
21,mentions,1
21,merciful,5
21,mercy,4
21,mere,1
21,message,5
21,messenger,1
21,messengers,1
21,might,1
21,moon,1
21,mortal,1
21,moses,1
21,most,3
21,mound,1
21,mountains,1
21,mustardseed,1
21,my,5
21,near,4
21,neither,1
21,never,2
21,night,4
21,no,6
21,noah,1
21,none,1
21,nor,4
21,not,30
21,o,2
21,oblivious,1
21,observe,1
21,of,36
21,off,2
21,old,1
21,on,8
21,one,11
21,only,3
21,openeyes,1
21,openly,1
21,or,5
21,orbit,1
21,other,3
21,our,12
21,out,5
21,over,1
21,parents,2
21,passages,1
21,people,9
21,peoples,1
21,performed,1
21,perhaps,1
21,perverted,1
21,pieces,1
21,placed,2
21,plan,1
21,planned,1
21,playfully,1
21,playing,1
21,poet,1
21,power,1
21,practiced,1
21,praise,1
21,praises,1
21,prayer,1
21,private,1
21,promise,4
21,promised,2
21,proof,1
21,prosperitya,1
21,protect,1
21,protected,2
21,proud,1
21,psalms,1
21,punishment,1
21,questioned,3
21,receive,1
21,reckoners,1
21,reckoning,1
21,reduce,1
21,reduced,1
21,reject,1
21,rejected,1
21,reminder,4
21,repeat,1
21,repel,1
21,reprieved,1
21,restored,1
21,restrained,1
21,resurrect,1
21,resurrection,1
21,return,3
21,returned,1
21,revealed,2
21,reverted,1
21,reward,2
21,ridicule,1
21,ridiculed,2
21,righteous,7
21,ruin,1
21,run,1
21,running,1
21,rush,1
21,safety,1
21,said,20
21,save,1
21,saved,2
21,say,8
21,says,1
21,scales,1
21,secretly,1
21,see,3
21,seek,1
21,send,2
21,sensed,1
21,sent,3
21,servants,3
21,set,1
21,she,1
21,sheep,1
21,shields,1
21,should,1
21,show,1
21,sign,2
21,signposts,1
21,signs,2
21,silent,1
21,sing,1
21,sky,2
21,so,16
21,solomon,3
21,some,2
21,son,2
21,sorcery,1
21,sought,1
21,soul,2
21,speak,3
21,spirit,1
21,splintered,1
21,spoken,1
21,stabilizers,1
21,stare,1
21,started,1
21,statues,2
21,steadfast,1
21,stormed,1
21,stormy,1
21,subjected,1
21,submit,1
21,suddenly,1
21,suffer,1
21,suffering,1
21,sufficient,1
21,sufficiently,1
21,sun,1
21,support,1
21,supported,1
21,supreme,1
21,surrounded,1
21,swarm,1
21,sways,1
21,take,1
21,taken,3
21,tasks,1
21,taste,1
21,taught,1
21,telling,1
21,test,1
21,than,1
21,that,19
21,the,96
21,their,13
21,them,33
21,thema,1
21,themselves,4
21,then,8
21,there,4
21,thereafter,1
21,therein,2
21,these,4
21,they,72
21,thing,1
21,thinking,1
21,this,13
21,those,10
21,though,1
21,throne,1
21,through,1
21,thus,2
21,time,1
21,tiring,1
21,to,58
21,together,1
21,too,2
21,tore,1
21,touches,1
21,towards,1
21,town,3
21,towns,1
21,treat,1
21,tremble,1
21,trial,1
21,true,1
21,truly,1
21,truth,4
21,truthful,1
21,turn,5
21,turned,1
21,understand,3
21,unfair,1
21,until,3
21,unto,1
21,up,3
21,upon,3
21,us,15
21,used,3
21,usthese,1
21,vanishes,1
21,victors,1
21,vie,1
21,violence,1
21,virginity,1
21,wail,1
21,wandered,1
21,wanted,1
21,warned,1
21,warning,1
21,was,5
21,water,1
21,waver,1
21,we,79
21,weight,1
21,well,1
21,wellsurely,1
21,were,17
21,what,17
21,when,15
21,whether,2
21,which,2
21,while,1
21,who,17
21,whoever,2
21,whom,2
21,whomever,1
21,whose,1
21,wicked,2
21,wife,1
21,will,35
21,willed,1
21,wind,1
21,wisdom,1
21,with,10
21,within,1
21,without,2
21,witness,2
21,witnesses,1
21,woe,4
21,wonders,1
21,works,1
21,world,1
21,worry,1
21,worship,7
21,worshipers,1
21,worshiping,1
21,worst,1
21,would,2
21,writing,1
21,written,1
21,wrongdoers,6
21,yet,1
21,you,55
21,your,14
21,yours,1
21,yourselves,1
21,youth,1
21,zechariah,1
22,a,31
22,aad,1
22,able,1
22,abomination,1
22,abort,1
22,about,6
22,abraham,3
22,abyss,1
22,acts,2
22,admit,3
22,admittance,1
22,advanced,1
22,adversaries,1
22,affirms,1
22,affliction,1
22,after,1
22,again,1
22,against,2
22,age,1
22,agony,1
22,all,6
22,also,1
22,although,1
22,am,1
22,among,5
22,an,5
22,ancient,2
22,and,122
22,angels,1
22,animal,2
22,animals,1
22,announce,2
22,any,1
22,anything,4
22,appointed,3
22,are,16
22,argues,2
22,around,2
22,as,7
22,aside,1
22,ask,1
22,assault,1
22,assist,1
22,associate,1
22,associates,1
22,associating,1
22,at,1
22,aware,2
22,away,5
22,back,1
22,banded,1
22,be,13
22,because,10
22,becomes,1
22,been,1
22,befallen,1
22,before,3
22,beggar,1
22,behind,1
22,being,2
22,believe,9
22,belongs,3
22,beneath,2
22,benefit,2
22,benefits,2
22,besides,3
22,best,1
22,between,3
22,birds,1
22,blaze,1
22,blind,2
22,bliss,1
22,blood,1
22,book,1
22,bracelets,1
22,breaks,1
22,bring,1
22,burdened,1
22,burning,2
22,but,12
22,by,6
22,can,1
22,cannot,1
22,capable,1
22,cause,1
22,celebrate,1
22,certain,1
22,charitable,1
22,charity,2
22,chests,1
22,chooses,1
22,chosen,1
22,christians,1
22,churches,1
22,circle,2
22,clarify,1
22,clarifying,1
22,cleansing,1
22,clear,1
22,cleave,1
22,clement,1
22,clinging,1
22,closer,1
22,clot,1
22,come,2
22,comes,3
22,comingthere,1
22,command,2
22,commemorate,1
22,commit,1
22,companion,1
22,congregation,1
22,conscious,1
22,contempt,1
22,content,1
22,contented,1
22,continue,1
22,count,1
22,create,1
22,created,1
22,cunning,1
22,day,9
22,days,1
22,dead,1
22,decorated,1
22,decreed,1
22,deeds,4
22,defends,1
22,defiant,1
22,definitely,1
22,demolished,1
22,denied,2
22,deny,1
22,deserving,1
22,designated,2
22,desire,1
22,desolate,1
22,destination,1
22,destroyed,1
22,developed,1
22,devil,1
22,devotion,1
22,die,2
22,disagree,1
22,disbelieve,6
22,disbelieved,1
22,discard,1
22,discord,1
22,diseased,1
22,disgust,1
22,dispute,2
22,distant,2
22,do,12
22,does,3
22,doing,1
22,doubt,2
22,down,3
22,driven,1
22,drop,1
22,drunk,1
22,drunkbut,1
22,due,1
22,during,1
22,dust,1
22,ears,1
22,earth,5
22,earthexcept,1
22,easy,1
22,eat,2
22,edge,1
22,eliminates,1
22,emblems,1
22,emigrate,1
22,empower,1
22,endowed,1
22,endure,1
22,enlightening,1
22,enrages,1
22,equally,1
22,escape,1
22,even,2
22,events,1
22,ever,1
22,every,7
22,everyone,2
22,everything,5
22,evicted,1
22,excellent,2
22,except,1
22,eyes,1
22,faces,1
22,faith,1
22,fallen,2
22,falls,1
22,far,1
22,father,1
22,feed,2
22,feuding,1
22,fine,1
22,fire,2
22,flesh,2
22,flow,2
22,fly,2
22,follows,2
22,foot,1
22,for,27
22,forbid,1
22,forgiveness,1
22,forgiving,1
22,fought,1
22,from,22
22,fulfill,1
22,full,1
22,fully,1
22,gardens,3
22,garments,2
22,generous,1
22,get,1
22,give,4
22,given,1
22,gives,2
22,gloom,1
22,glorify,1
22,go,2
22,god,69
22,godit,3
22,gods,4
22,gold,1
22,good,7
22,goodness,1
22,gracious,1
22,grand,1
22,graves,1
22,green,1
22,grows,1
22,guidance,2
22,guided,2
22,guides,2
22,guiding,1
22,had,2
22,hands,1
22,hardened,1
22,harm,2
22,has,6
22,hasten,1
22,have,16
22,having,1
22,he,32
22,heads,1
22,hearing,2
22,hearts,6
22,heaven,1
22,heavens,3
22,hell,1
22,help,1
22,helper,1
22,her,2
22,here,1
22,hereafterlet,1
22,hesitant,1
22,him,21
22,himhe,1
22,his,9
22,holds,1
22,homes,1
22,honor,1
22,hour,3
22,house,4
22,how,4
22,human,1
22,humanity,1
22,humble,1
22,humiliating,1
22,humiliation,1
22,i,6
22,idols,1
22,if,6
22,in,26
22,infant,1
22,infants,1
22,inform,1
22,inhabitants,1
22,inmates,1
22,insides,1
22,instead,1
22,interfered,1
22,interjects,1
22,into,4
22,invite,1
22,invoke,2
22,invokes,2
22,iron,1
22,is,71
22,it,26
22,itand,1
22,jewish,1
22,journeyed,1
22,judge,3
22,justly,1
22,killed,1
22,kind,1
22,kinds,1
22,kneel,2
22,know,3
22,knowing,1
22,knowledge,4
22,known,1
22,knows,2
22,land,3
22,lead,2
22,lest,1
22,let,2
22,lie,1
22,life,3
22,like,1
22,line,1
22,listen,2
22,livestock,3
22,load,1
22,location,1
22,lofty,1
22,lord,8
22,loses,1
22,loss,1
22,lot,1
22,love,1
22,lovely,1
22,lump,1
22,maces,1
22,made,3
22,make,3
22,makes,2
22,mankind,1
22,mansions,1
22,many,4
22,master,1
22,matter,1
22,matters,1
22,may,9
22,me,2
22,means,1
22,median,1
22,melting,1
22,mentioned,2
22,merciful,1
22,merely,1
22,merges,2
22,messenger,2
22,messengers,1
22,mighty,1
22,minds,1
22,miserable,2
22,misguide,1
22,monasteries,1
22,moon,1
22,moses,1
22,mosqueswhere,1
22,mosquewhich,1
22,most,2
22,mother,1
22,mountains,1
22,muchwould,1
22,muslims,1
22,my,2
22,name,4
22,named,1
22,nation,1
22,nearly,1
22,neither,2
22,never,3
22,news,2
22,next,1
22,night,2
22,no,4
22,noah,1
22,none,1
22,nor,2
22,not,16
22,nullifies,1
22,nursing,1
22,o,5
22,observe,2
22,obvious,1
22,of,52
22,offerings,1
22,omniscient,1
22,on,15
22,one,2
22,only,1
22,or,8
22,ordeal,1
22,order,2
22,others,1
22,our,5
22,out,1
22,outcome,2
22,over,4
22,painful,1
22,pairs,1
22,parable,1
22,pardoning,1
22,partly,2
22,pass,1
22,passing,1
22,path,4
22,pearls,1
22,people,16
22,perform,2
22,perjury,1
22,permission,2
22,permitted,1
22,piety,1
22,pilgrimage,1
22,place,1
22,plain,1
22,please,1
22,point,1
22,polytheistsgod,1
22,poor,1
22,poured,1
22,powerful,1
22,praised,2
22,pray,2
22,prayer,2
22,pregnant,1
22,presented,1
22,profound,1
22,promise,1
22,promised,1
22,pronounce,1
22,prophet,1
22,prostrate,2
22,prostrates,1
22,protector,2
22,provide,1
22,provided,2
22,providers,1
22,providing,1
22,provision,1
22,provisions,1
22,punishment,5
22,purify,1
22,purity,1
22,purpose,1
22,pursued,1
22,pursuer,1
22,quaking,1
22,reach,1
22,reaches,2
22,reality,1
22,realize,1
22,reason,1
22,recite,1
22,recited,2
22,recognize,1
22,recover,1
22,referred,1
22,regarding,2
22,regular,2
22,regularly,1
22,reject,1
22,rejection,1
22,religionthe,1
22,repel,1
22,repels,1
22,reprieved,2
22,residing,1
22,resurrect,1
22,resurrection,3
22,resurrectionwe,1
22,retaliates,1
22,returned,1
22,revealed,1
22,revelations,1
22,revelationsthese,2
22,revives,1
22,rich,1
22,right,1
22,righteous,1
22,righteousness,1
22,righteousnessfor,1
22,rite,1
22,rivers,2
22,ruins,1
22,sabeans,1
22,sacraments,1
22,sacred,1
22,sacrilege,1
22,sail,1
22,sanctities,1
22,satan,2
22,satans,1
22,savior,1
22,say,3
22,saying,1
22,scalding,1
22,scripture,1
22,sea,1
22,see,6
22,seeing,2
22,seek,1
22,seized,2
22,send,1
22,sends,1
22,sent,2
22,servants,1
22,settle,1
22,sever,1
22,severe,1
22,shall,1
22,shames,1
22,ships,1
22,should,1
22,showed,1
22,sides,1
22,signs,1
22,silk,1
22,similarly,1
22,skins,1
22,sky,3
22,small,1
22,snatched,1
22,so,15
22,soften,1
22,some,2
22,something,2
22,sovereignty,1
22,speech,1
22,spend,1
22,stand,1
22,stars,1
22,stay,2
22,steals,1
22,still,1
22,stilled,1
22,straight,2
22,straying,1
22,strength,1
22,strikes,1
22,strive,2
22,striving,1
22,strong,2
22,subdued,1
22,subjected,1
22,sublime,1
22,submit,1
22,subservient,1
22,succeed,1
22,suddenly,1
22,suffer,1
22,suffering,1
22,suggestions,1
22,sun,1
22,supports,2
22,swells,1
22,swept,1
22,synagogues,1
22,tailored,1
22,taste,3
22,term,1
22,thamood,1
22,than,2
22,thankful,1
22,that,32
22,the,122
22,their,13
22,them,30
22,themselves,1
22,then,15
22,there,3
22,therein,3
22,thereinwe,1
22,they,26
22,thing,1
22,things,3
22,thinks,1
22,this,6
22,those,32
22,though,2
22,thousand,1
22,throughand,1
22,thus,3
22,time,1
22,to,53
22,together,1
22,torment,2
22,towards,1
22,town,2
22,traitor,1
22,transgressors,1
22,transport,1
22,trees,1
22,tremble,1
22,tremendous,1
22,trial,1
22,true,1
22,truth,2
22,try,1
22,turn,1
22,turnaround,1
22,turning,1
22,two,1
22,unappreciative,1
22,undeveloped,1
22,unfortunate,1
22,ungrateful,1
22,unjust,2
22,unjustly,1
22,until,3
22,up,2
22,upon,3
22,value,1
22,valued,1
22,vanity,1
22,venerates,2
22,verses,2
22,vibrates,1
22,victory,1
22,vilest,1
22,vows,1
22,warner,1
22,warrant,1
22,was,6
22,water,3
22,way,1
22,we,16
22,weak,1
22,wells,1
22,were,4
22,what,21
22,whatever,3
22,when,9
22,whenever,1
22,whether,1
22,which,4
22,while,1
22,who,32
22,whoever,7
22,whomever,2
22,whose,4
22,will,35
22,wills,3
22,wind,1
22,wise,1
22,wishes,1
22,with,16
22,within,1
22,without,3
22,witness,3
22,witnesses,1
22,woman,1
22,wombs,1
22,work,1
22,world,2
22,worse,1
22,worship,2
22,worships,1
22,wretched,1
22,wrong,2
22,wrongdoers,1
22,wronged,1
22,years,1
22,yet,1
22,you,49
22,youbefore,1
22,your,11
22,zoroastrians,1
23,a,33
23,aaron,1
23,able,2
23,about,2
23,above,2
23,abundant,1
23,act,1
23,advance,1
23,after,5
23,against,1
23,agony,1
23,all,1
23,already,2
23,alternation,1
23,always,1
23,am,2
23,among,4
23,an,1
23,ancestorsthese,1
23,ancients,2
23,and,82
23,angels,1
23,another,5
23,any,2
23,anything,1
23,are,39
23,ark,2
23,arrogant,2
23,as,1
23,ask,2
23,asking,1
23,associate,2
23,assume,1
23,astray,1
23,at,2
23,authority,1
23,avoid,1
23,avoiding,1
23,aware,2
23,away,4
23,awe,1
23,back,2
23,barrier,1
23,be,16
23,because,1
23,become,4
23,been,1
23,before,1
23,beforewe,1
23,begin,1
23,begotten,1
23,behind,1
23,being,1
23,believe,4
23,believed,1
23,believers,1
23,bellies,1
23,belong,1
23,benefits,1
23,besides,2
23,best,5
23,better,2
23,between,1
23,bewilderment,1
23,bewitched,1
23,beyond,3
23,blame,1
23,blast,1
23,blessed,2
23,blindly,1
23,blown,1
23,boils,1
23,bones,4
23,bring,1
23,brings,1
23,brother,1
23,brought,2
23,build,1
23,burden,1
23,but,22
23,by,3
23,called,2
23,came,2
23,can,2
23,cannot,1
23,capacity,1
23,cautious,1
23,charity,1
23,chastity,1
23,children,1
23,clay,1
23,clear,1
23,clot,2
23,clothed,1
23,come,1
23,comes,2
23,community,1
23,concerning,1
23,conform,1
23,conformed,1
23,continue,1
23,count,1
23,created,4
23,creation,1
23,creators,1
23,creature,1
23,day,6
23,death,2
23,decadent,1
23,decree,1
23,deeds,1
23,defiance,1
23,deity,1
23,denied,1
23,denying,1
23,dependentsfor,1
23,describe,2
23,desires,1
23,despair,1
23,despised,1
23,destroyed,1
23,developed,3
23,devils,1
23,did,6
23,die,2
23,died,2
23,dignitaries,1
23,disbelieved,2
23,disbelievers,1
23,do,12
23,does,2
23,dominion,1
23,down,2
23,drink,2
23,drinks,1
23,drowned,1
23,dust,2
23,dwell,2
23,each,2
23,earth,4
23,eat,5
23,eats,1
23,endurance,1
23,established,1
23,even,1
23,ever,1
23,every,2
23,everyone,2
23,evil,2
23,exalted,2
23,except,3
23,exist,1
23,extract,1
23,eyesight,1
23,faces,1
23,fact,4
23,faith,1
23,faithful,1
23,family,1
23,far,2
23,farfetched,2
23,fear,1
23,fearful,1
23,feelings,1
23,filled,1
23,fire,1
23,first,1
23,flesh,1
23,flowing,1
23,follow,1
23,for,14
23,forefathers,2
23,forever,2
23,forget,1
23,forgive,2
23,free,1
23,from,15
23,fruit,1
23,furnishing,1
23,gain,1
23,gained,1
23,gardens,1
23,gate,1
23,gathered,1
23,gave,1
23,generation,1
23,generations,1
23,give,4
23,given,2
23,gives,1
23,glory,1
23,god,17
23,godhe,1
23,gone,1
23,good,2
23,goodness,1
23,gratitude,1
23,grimace,1
23,gripped,1
23,groan,2
23,ground,2
23,group,1
23,guided,1
23,had,3
23,hand,1
23,happen,2
23,happy,1
23,has,6
23,hate,1
23,have,26
23,he,24
23,heard,1
23,hearing,1
23,hearts,2
23,heavens,2
23,heavythose,1
23,heed,1
23,heedless,1
23,heels,1
23,hell,1
23,help,3
23,hereafter,2
23,hidden,1
23,high,1
23,him,11
23,his,8
23,history,1
23,horn,1
23,how,1
23,human,3
23,humble,2
23,i,7
23,idea,1
23,if,8
23,ignore,1
23,in,29
23,indulged,1
23,inherit,1
23,inheritors,1
23,inspiration,1
23,inspired,1
23,integrity,1
23,intense,1
23,into,7
23,inviting,1
23,invokes,1
23,is,31
23,it,17
23,itdisregarded,1
23,its,2
23,ittalked,1
23,just,2
23,justifiably,1
23,keep,2
23,kept,1
23,kind,1
23,knew,1
23,know,2
23,knower,1
23,knowing,1
23,land,1
23,landing,1
23,lashes,1
23,laugh,1
23,leave,1
23,legends,1
23,lesson,1
23,lest,1
23,liar,1
23,liars,2
23,lies,1
23,life,3
23,lightthose,1
23,like,5
23,little,2
23,live,1
23,livestock,1
23,load,1
23,lord,22
23,lords,1
23,losers,1
23,lost,1
23,lump,2
23,made,6
23,making,1
23,man,3
23,manifest,1
23,many,2
23,marys,1
23,may,2
23,me,11
23,means,1
23,meeting,1
23,merciful,2
23,mercy,3
23,message,2
23,messenger,3
23,messengers,2
23,mortals,1
23,moses,2
23,most,2
23,mother,1
23,mount,1
23,multiplied,1
23,my,14
23,nation,3
23,neglected,1
23,never,4
23,night,1
23,no,11
23,noah,1
23,noble,1
23,nobles,1
23,nonsense,2
23,nor,3
23,not,22
23,notables,1
23,nothing,6
23,o,2
23,obey,1
23,observation,1
23,of,41
23,oil,1
23,old,2
23,on,11
23,once,1
23,one,4
23,ones,1
23,only,2
23,opened,1
23,oppressive,1
23,or,6
23,other,3
23,others,1
23,otherwise,1
23,our,13
23,out,3
23,oven,1
23,over,4
23,pairs,1
23,palms,1
23,paradise,1
23,part,1
23,partners,1
23,party,1
23,pass,1
23,path,2
23,pathways,1
23,payment,1
23,people,11
23,perpetrate,1
23,persist,1
23,pharaoh,1
23,place,1
23,pledges,1
23,pondered,1
23,possessed,2
23,postpone,1
23,praise,1
23,prayers,2
23,present,2
23,prevailed,1
23,problems,1
23,produce,1
23,produced,2
23,producing,1
23,promise,2
23,promised,3
23,pronounced,1
23,proof,1
23,proper,1
23,protected,1
23,protects,1
23,providers,1
23,puzzled,1
23,quake,1
23,quantity,1
23,race,2
23,raised,1
23,reach,1
23,real,1
23,receive,1
23,recited,2
23,reckoning,1
23,recognize,1
23,record,1
23,reflect,1
23,refuge,2
23,regret,1
23,rejected,2
23,rejecting,1
23,relations,1
23,relieved,1
23,remain,1
23,remained,2
23,remembrance,1
23,repel,1
23,repository,1
23,rests,1
23,resurrected,4
23,resurrection,1
23,return,1
23,returned,2
23,revelations,1
23,revenue,1
23,rewarded,1
23,ridicule,1
23,right,1
23,righteous,1
23,ruin,1
23,ruler,1
23,safeguard,2
23,said,8
23,saved,1
23,say,23
23,says,1
23,scales,2
23,scripture,1
23,scum,1
23,seasoning,1
23,sects,1
23,secure,1
23,security,1
23,seed,2
23,seek,2
23,seeks,1
23,seize,1
23,send,1
23,sent,6
23,servants,1
23,serve,1
23,settled,2
23,seven,2
23,sheltered,1
23,ships,1
23,show,3
23,sign,1
23,signs,2
23,sinai,1
23,sky,1
23,slaves,1
23,so,10
23,some,1
23,son,2
23,soon,1
23,soul,1
23,souls,1
23,speak,2
23,splendid,1
23,spouses,1
23,springing,1
23,springs,1
23,still,1
23,straight,1
23,struck,1
23,succeed,1
23,successful,2
23,succession,1
23,suffering,1
23,superiority,1
23,supremacy,1
23,surely,2
23,surrender,1
23,swerving,1
23,take,2
23,taken,1
23,target,1
23,tells,1
23,testing,1
23,than,2
23,that,14
23,thatthese,1
23,the,75
23,their,26
23,them,38
23,themselves,3
23,then,17
23,there,6
23,therein,2
23,thereofhis,1
23,these,1
23,they,54
23,things,3
23,think,1
23,this,9
23,those,20
23,throne,2
23,thus,1
23,time,3
23,to,40
23,today,2
23,together,1
23,tore,1
23,torment,1
23,towards,2
23,transgressors,1
23,transported,1
23,transporters,1
23,tree,1
23,triumphant,1
23,truly,1
23,trusts,1
23,truth,5
23,turned,3
23,two,2
23,under,1
23,understand,1
23,until,6
23,up,1
23,urgings,1
23,us,9
23,used,1
23,utters,1
23,vain,1
23,verses,2
23,vines,1
23,wants,1
23,was,1
23,water,1
23,we,53
23,wealth,1
23,were,6
23,what,17
23,when,7
