chap_num,verse_num,token_num,token_str,term_str,chunk_100_id,chunk_80_id,chunk_60_id
24,33,22,your,your,59,47,36
24,33,23,servants,servants,59,47,36
24,33,24,wish,wish,59,47,36
24,33,25,to,to,59,47,36
24,33,26,be,be,59,47,36
24,33,27,"freed,",freed,59,47,36
24,33,28,grant,grant,59,47,36
24,33,29,them,them,59,47,36
24,33,30,their,their,59,47,36
24,33,31,"wish,",wish,59,47,36
24,33,32,if,if,59,47,36
24,33,33,you,you,59,47,36
24,33,34,recognize,recognize,59,47,36
24,33,35,some,some,59,47,36
24,33,36,good,good,59,47,36
24,33,37,in,in,59,47,36
24,33,38,them.,them,59,47,36
24,33,39,And,and,59,47,36
24,33,40,give,give,59,47,36
24,33,41,them,them,59,47,36
24,33,42,of,of,59,47,36
24,33,43,God’s,gods,59,47,36
24,33,44,wealth,wealth,59,47,36
24,33,45,which,which,59,47,36
24,33,46,he,he,59,47,36
24,33,47,has,has,59,47,36
24,33,48,given,given,59,47,36
24,33,49,you.,you,59,47,36
24,33,50,And,and,59,47,36
24,33,51,do,do,59,47,36
24,33,52,not,not,59,47,36
24,33,53,compel,compel,59,47,36
24,33,54,your,your,59,47,36
24,33,55,girls,girls,59,47,36
24,33,56,to,to,59,47,36
24,33,57,"prostitution,",prostitution,59,47,36
24,33,58,seeking,seeking,59,47,36
24,33,59,the,the,59,47,36
24,33,60,materials,materials,59,47,36
24,33,61,of,of,59,47,36
24,33,62,this,this,59,47,36
24,33,63,"life,",life,59,47,36
24,33,64,if,if,59,47,36
24,33,65,they,they,59,47,36
24,33,66,desire,desire,59,47,36
24,33,67,to,to,59,47,36
24,33,68,remain,remain,59,47,36
24,33,69,chaste.,chaste,59,47,36
24,33,70,Should,should,59,47,36
24,33,71,anyone,anyone,59,47,36
24,33,72,compel,compel,59,47,36
24,33,73,them—after,themafter,59,47,36
24,33,74,their,their,59,47,36
24,33,75,"compulsion,",compulsion,59,47,36
24,33,76,God,god,59,47,36
24,33,77,is,is,59,47,36
24,33,78,Forgiving,forgiving,59,47,36
24,33,79,and,and,59,47,36
24,33,80,Merciful.,merciful,59,47,36
24,34,0,We,we,59,47,36
24,34,1,have,have,59,47,36
24,34,2,sent,sent,59,47,36
24,34,3,down,down,59,47,36
24,34,4,to,to,59,47,36
24,34,5,you,you,59,47,36
24,34,6,clarifying,clarifying,59,47,36
24,34,7,"revelations,",revelations,59,47,36
24,34,8,and,and,59,47,36
24,34,9,examples,examples,59,47,36
24,34,10,of,of,59,47,36
24,34,11,those,those,59,47,36
24,34,12,who,who,59,47,36
24,34,13,passed,passed,59,47,36
24,34,14,on,on,59,47,36
24,34,15,before,before,59,47,36
24,34,16,"you,",you,59,47,36
24,34,17,and,and,59,47,36
24,34,18,advice,advice,59,47,36
24,34,19,for,for,59,47,36
24,34,20,the,the,59,47,36
24,34,21,righteous.,righteous,59,47,36
24,35,0,God,god,59,47,36
24,35,1,is,is,59,47,36
24,35,2,the,the,59,47,36
24,35,3,Light,light,59,47,36
24,35,4,of,of,59,47,36
24,35,5,the,the,59,47,36
24,35,6,heavens,heavens,59,47,36
24,35,7,and,and,59,47,36
24,35,8,the,the,59,47,36
24,35,9,earth.,earth,59,47,36
24,35,10,The,the,59,47,36
24,35,11,allegory,allegory,59,47,36
24,35,12,of,of,59,47,36
24,35,13,His,his,59,47,36
24,35,14,light,light,59,47,36
24,35,15,is,is,59,47,36
24,35,16,that,that,59,47,36
24,35,17,of,of,59,47,36
24,35,18,a,a,59,47,36
24,35,19,pillar,pillar,59,47,36
24,35,20,on,on,59,47,36
24,35,21,which,which,59,47,36
24,35,22,is,is,59,47,36
24,35,23,a,a,59,47,36
24,35,24,lamp.,lamp,59,47,36
24,35,25,The,the,59,47,36
24,35,26,lamp,lamp,59,47,36
24,35,27,is,is,59,47,36
24,35,28,within,within,59,47,36
24,35,29,a,a,59,47,36
24,35,30,glass.,glass,59,47,36
24,35,31,The,the,59,47,36
24,35,32,glass,glass,59,47,36
24,35,33,is,is,59,47,36
24,35,34,like,like,59,47,36
24,35,35,a,a,59,47,36
24,35,36,brilliant,brilliant,59,47,36
24,35,37,"planet,",planet,59,47,36
24,35,38,fueled,fueled,59,47,36
24,35,39,by,by,59,47,36
24,35,40,a,a,59,47,36
24,35,41,blessed,blessed,59,47,36
24,35,42,"tree,",tree,59,47,36
24,35,43,an,an,59,47,36
24,35,44,olive,olive,59,47,36
24,35,45,"tree,",tree,59,47,36
24,35,46,neither,neither,59,47,36
24,35,47,eastern,eastern,59,47,36
24,35,48,nor,nor,59,47,36
24,35,49,western.,western,59,47,36
24,35,50,Its,its,59,47,36
24,35,51,oil,oil,59,47,36
24,35,52,would,would,59,47,36
24,35,53,almost,almost,59,47,36
24,35,54,"illuminate,",illuminate,59,47,36
24,35,55,even,even,59,47,36
24,35,56,if,if,59,47,36
24,35,57,no,no,59,47,36
24,35,58,fire,fire,59,47,36
24,35,59,has,has,59,47,36
24,35,60,touched,touched,59,47,36
24,35,61,it.,it,59,47,36
24,35,62,Light,light,59,47,36
24,35,63,upon,upon,59,47,36
24,35,64,Light.,light,59,47,36
24,35,65,God,god,59,47,36
24,35,66,guides,guides,59,47,36
24,35,67,to,to,59,47,36
24,35,68,His,his,59,47,36
24,35,69,light,light,59,47,36
24,35,70,whomever,whomever,59,47,36
24,35,71,He,he,59,47,36
24,35,72,wills.,wills,59,47,36
24,35,73,God,god,59,47,36
24,35,74,thus,thus,59,47,36
24,35,75,cites,cites,59,47,36
24,35,76,the,the,59,47,36
24,35,77,parables,parables,59,47,36
24,35,78,for,for,59,47,36
24,35,79,the,the,59,47,36
24,35,80,people.,people,59,47,36
24,35,81,God,god,59,47,36
24,35,82,is,is,59,47,36
24,35,83,cognizant,cognizant,59,47,36
24,35,84,of,of,59,47,36
24,35,85,everything.,everything,59,47,36
24,36,0,In,in,59,47,36
24,36,1,houses,houses,59,47,36
24,36,2,which,which,59,47,36
24,36,3,God,god,59,47,36
24,36,4,has,has,59,47,36
24,36,5,permitted,permitted,59,47,36
24,36,6,to,to,59,47,36
24,36,7,be,be,59,47,36
24,36,8,"raised,",raised,59,47,36
24,36,9,and,and,59,47,36
24,36,10,His,his,59,47,36
24,36,11,name,name,59,47,36
24,36,12,is,is,59,47,36
24,36,13,celebrated,celebrated,59,47,36
24,36,14,therein.,therein,59,47,36
24,36,15,He,he,59,47,36
24,36,16,is,is,59,47,36
24,36,17,glorified,glorified,59,47,36
24,36,18,"therein,",therein,59,47,36
24,36,19,morning,morning,59,47,36
24,36,20,and,and,59,47,36
24,36,21,evening.,evening,59,47,36
24,37,0,By,by,59,47,36
24,37,1,men,men,59,47,36
24,37,2,who,who,59,47,36
24,37,3,neither,neither,59,47,36
24,37,4,trading,trading,59,47,36
24,37,5,nor,nor,59,47,36
24,37,6,commerce,commerce,59,47,36
24,37,7,distracts,distracts,59,47,36
24,37,8,them,them,59,47,36
24,37,9,from,from,59,47,36
24,37,10,God’s,gods,59,47,36
24,37,11,"remembrance,",remembrance,59,47,36
24,37,12,and,and,59,47,36
24,37,13,from,from,59,47,36
24,37,14,performing,performing,59,47,36
24,37,15,the,the,59,47,36
24,37,16,"prayers,",prayers,59,47,36
24,37,17,and,and,59,47,36
24,37,18,from,from,59,47,36
24,37,19,giving,giving,59,47,36
24,37,20,alms.,alms,59,47,36
24,37,21,They,they,59,47,36
24,37,22,fear,fear,59,47,36
24,37,23,a,a,59,47,36
24,37,24,Day,day,59,47,36
24,37,25,when,when,59,47,36
24,37,26,hearts,hearts,59,47,36
24,37,27,and,and,59,47,36
24,37,28,sights,sights,59,47,36
24,37,29,are,are,59,47,36
24,37,30,overturned.,overturned,59,47,36
24,38,0,God,god,59,47,36
24,38,1,will,will,59,47,36
24,38,2,reward,reward,59,47,36
24,38,3,them,them,59,47,36
24,38,4,according,according,59,47,36
24,38,5,to,to,59,47,36
24,38,6,the,the,59,47,36
24,38,7,best,best,59,47,36
24,38,8,of,of,59,47,36
24,38,9,what,what,59,47,36
24,38,10,they,they,59,47,36
24,38,11,"did,",did,59,47,36
24,38,12,and,and,59,47,36
24,38,13,He,he,59,47,36
24,38,14,will,will,59,47,36
24,38,15,increase,increase,59,47,36
24,38,16,them,them,59,47,36
24,38,17,from,from,59,47,36
24,38,18,His,his,59,47,36
24,38,19,bounty.,bounty,59,47,36
24,38,20,God,god,59,47,36
24,38,21,provides,provides,59,47,36
24,38,22,for,for,59,47,36
24,38,23,whomever,whomever,59,47,36
24,38,24,He,he,59,47,36
24,38,25,wills,wills,59,47,36
24,38,26,without,without,59,47,36
24,38,27,reckoning.,reckoning,59,47,36
24,39,0,As,as,59,47,36
24,39,1,for,for,59,47,36
24,39,2,those,those,59,47,36
24,39,3,who,who,59,47,36
24,39,4,"disbelieve,",disbelieve,59,47,36
24,39,5,their,their,59,47,36
24,39,6,works,works,59,47,36
24,39,7,are,are,59,47,36
24,39,8,like,like,59,47,36
24,39,9,a,a,59,47,36
24,39,10,mirage,mirage,59,47,36
24,39,11,in,in,59,47,36
24,39,12,a,a,59,47,36
24,39,13,desert.,desert,59,47,36
24,39,14,The,the,59,47,36
24,39,15,thirsty,thirsty,59,47,36
24,39,16,assumes,assumes,59,47,36
24,39,17,it,it,59,47,36
24,39,18,is,is,59,47,36
24,39,19,to,to,59,47,36
24,39,20,be,be,59,47,36
24,39,21,water.,water,59,47,36
24,39,22,"Until,",until,59,47,36
24,39,23,when,when,59,47,36
24,39,24,he,he,59,47,36
24,39,25,has,has,59,47,36
24,39,26,reached,reached,59,47,36
24,39,27,"it,",it,59,47,36
24,39,28,he,he,59,47,36
24,39,29,finds,finds,59,47,36
24,39,30,it,it,59,47,36
24,39,31,to,to,59,47,36
24,39,32,be,be,59,47,36
24,39,33,"nothing,",nothing,59,47,36
24,39,34,but,but,59,47,36
24,39,35,there,there,59,47,36
24,39,36,he,he,59,47,36
24,39,37,finds,finds,59,47,36
24,39,38,"God,",god,59,47,36
24,39,39,Who,who,59,47,36
24,39,40,settles,settles,59,47,36
24,39,41,his,his,59,47,36
24,39,42,account,account,59,47,36
24,39,43,in,in,59,47,36
24,39,44,full.,full,59,47,36
24,39,45,God,god,59,47,36
24,39,46,is,is,59,47,36
24,39,47,swift,swift,59,47,36
24,39,48,in,in,59,47,36
24,39,49,reckoning.,reckoning,59,47,36
24,40,0,Or,or,59,47,36
24,40,1,like,like,59,47,36
24,40,2,utter,utter,59,47,36
24,40,3,darkness,darkness,59,47,36
24,40,4,in,in,59,47,36
24,40,5,a,a,59,47,36
24,40,6,vast,vast,59,47,36
24,40,7,"ocean,",ocean,59,47,36
24,40,8,covered,covered,59,47,36
24,40,9,by,by,59,47,36
24,40,10,"waves,",waves,59,47,36
24,40,11,above,above,59,47,36
24,40,12,which,which,59,47,36
24,40,13,are,are,59,47,36
24,40,14,"waves,",waves,59,47,36
24,40,15,above,above,59,47,36
24,40,16,which,which,59,47,36
24,40,17,is,is,59,47,36
24,40,18,fog.,fog,59,47,36
24,40,19,Darkness,darkness,59,47,36
24,40,20,upon,upon,59,47,36
24,40,21,darkness.,darkness,59,47,36
24,40,22,If,if,59,47,36
24,40,23,he,he,59,47,36
24,40,24,brings,brings,59,47,36
24,40,25,out,out,59,47,36
24,40,26,his,his,59,47,36
24,40,27,"hand,",hand,59,47,36
24,40,28,he,he,59,47,36
24,40,29,will,will,59,47,36
24,40,30,hardly,hardly,59,47,36
24,40,31,see,see,59,47,36
24,40,32,it.,it,59,47,36
24,40,33,He,he,59,47,36
24,40,34,to,to,59,47,36
24,40,35,whom,whom,59,47,36
24,40,36,God,god,59,47,36
24,40,37,has,has,59,47,36
24,40,38,not,not,59,47,36
24,40,39,granted,granted,59,47,36
24,40,40,a,a,59,47,36
24,40,41,light,light,59,47,36
24,40,42,has,has,59,47,36
24,40,43,no,no,59,47,36
24,40,44,light.,light,59,47,36
24,41,0,Do,do,59,47,36
24,41,1,you,you,59,47,36
24,41,2,not,not,59,47,36
24,41,3,realize,realize,59,47,36
24,41,4,that,that,59,47,36
24,41,5,God,god,59,47,36
24,41,6,is,is,59,47,36
24,41,7,glorified,glorified,59,47,36
24,41,8,by,by,59,47,36
24,41,9,whatever,whatever,59,47,36
24,41,10,is,is,59,47,36
24,41,11,in,in,59,47,36
24,41,12,the,the,59,47,36
24,41,13,heavens,heavens,59,47,36
24,41,14,and,and,59,47,36
24,41,15,the,the,59,47,36
24,41,16,"earth,",earth,59,47,36
24,41,17,and,and,59,47,36
24,41,18,even,even,59,47,36
24,41,19,by,by,59,47,36
24,41,20,the,the,59,47,36
24,41,21,birds,birds,59,47,36
24,41,22,in,in,59,47,36
24,41,23,formation?,formation,59,47,36
24,41,24,Each,each,59,47,36
24,41,25,knows,knows,59,47,36
24,41,26,its,its,59,47,36
24,41,27,prayer,prayer,59,47,36
24,41,28,and,and,59,47,36
24,41,29,its,its,59,47,36
24,41,30,manner,manner,59,47,36
24,41,31,of,of,59,47,36
24,41,32,praise.,praise,59,47,36
24,41,33,God,god,59,47,36
24,41,34,knows,knows,59,47,36
24,41,35,well,well,59,47,36
24,41,36,what,what,59,47,36
24,41,37,they,they,59,47,36
24,41,38,do.,do,59,47,36
24,42,0,To,to,59,47,36
24,42,1,God,god,59,47,36
24,42,2,belongs,belongs,59,47,36
24,42,3,the,the,59,47,36
24,42,4,dominion,dominion,59,47,36
24,42,5,of,of,59,47,36
24,42,6,the,the,59,47,36
24,42,7,heavens,heavens,59,47,36
24,42,8,and,and,59,47,36
24,42,9,the,the,59,47,36
24,42,10,"earth,",earth,59,47,36
24,42,11,and,and,59,47,36
24,42,12,to,to,59,47,36
24,42,13,God,god,59,47,36
24,42,14,is,is,59,47,36
24,42,15,the,the,59,47,36
24,42,16,ultimate,ultimate,59,47,36
24,42,17,return.,return,59,47,36
24,43,0,Have,have,59,47,36
24,43,1,you,you,59,47,36
24,43,2,not,not,59,47,36
24,43,3,seen,seen,59,47,36
24,43,4,how,how,59,47,36
24,43,5,God,god,59,47,36
24,43,6,propels,propels,59,47,36
24,43,7,the,the,59,47,36
24,43,8,"clouds,",clouds,59,47,36
24,43,9,then,then,59,47,36
24,43,10,brings,brings,59,47,36
24,43,11,them,them,59,47,36
24,43,12,"together,",together,59,47,36
24,43,13,then,then,59,47,36
24,43,14,piles,piles,59,47,36
24,43,15,them,them,59,47,36
24,43,16,into,into,59,47,36
24,43,17,a,a,59,47,36
24,43,18,"heap,",heap,59,47,36
24,43,19,and,and,59,47,36
24,43,20,you,you,59,47,36
24,43,21,see,see,59,47,36
24,43,22,rain,rain,59,47,36
24,43,23,drops,drops,59,47,36
24,43,24,emerging,emerging,59,47,36
24,43,25,from,from,59,47,36
24,43,26,its,its,59,47,36
24,43,27,midst?,midst,59,47,36
24,43,28,How,how,59,47,36
24,43,29,He,he,59,47,36
24,43,30,brings,brings,59,47,36
24,43,31,down,down,59,47,36
24,43,32,loads,loads,59,47,36
24,43,33,of,of,59,47,36
24,43,34,hail,hail,59,47,36
24,43,35,from,from,59,47,36
24,43,36,the,the,59,47,36
24,43,37,"sky,",sky,59,47,36
24,43,38,striking,striking,59,47,36
24,43,39,with,with,59,47,36
24,43,40,it,it,59,47,36
24,43,41,whomever,whomever,59,47,36
24,43,42,He,he,59,47,36
24,43,43,"wills,",wills,59,47,36
24,43,44,and,and,59,47,36
24,43,45,diverting,diverting,59,47,36
24,43,46,it,it,59,47,36
24,43,47,from,from,59,47,36
24,43,48,whomever,whomever,59,47,36
24,43,49,He,he,59,47,36
24,43,50,wills?,wills,59,47,36
24,43,51,The,the,59,47,36
24,43,52,flash,flash,59,47,36
24,43,53,of,of,59,47,36
24,43,54,its,its,59,47,36
24,43,55,lightening,lightening,59,47,36
24,43,56,almost,almost,59,47,36
24,43,57,snatches,snatches,59,47,36
24,43,58,the,the,59,47,36
24,43,59,sight,sight,59,47,36
24,43,60,away.,away,59,47,36
24,44,0,God,god,59,47,36
24,44,1,alternates,alternates,59,47,36
24,44,2,the,the,59,47,36
24,44,3,night,night,59,47,36
24,44,4,and,and,59,47,36
24,44,5,the,the,59,47,36
24,44,6,day.,day,59,47,36
24,44,7,In,in,59,47,36
24,44,8,that,that,59,47,36
24,44,9,is,is,59,47,36
24,44,10,a,a,59,47,36
24,44,11,lesson,lesson,59,47,36
24,44,12,for,for,59,47,36
24,44,13,those,those,59,47,36
24,44,14,who,who,59,47,36
24,44,15,have,have,59,47,36
24,44,16,insight.,insight,59,47,36
24,45,0,God,god,59,47,36
24,45,1,created,created,59,47,36
24,45,2,every,every,59,47,36
24,45,3,living,living,59,47,36
24,45,4,creature,creature,59,47,36
24,45,5,from,from,59,47,36
24,45,6,water.,water,59,47,36
24,45,7,Some,some,59,47,36
24,45,8,of,of,59,47,36
24,45,9,them,them,59,47,36
24,45,10,crawl,crawl,59,47,36
24,45,11,on,on,59,47,36
24,45,12,their,their,59,47,36
24,45,13,"bellies,",bellies,59,47,36
24,45,14,and,and,59,47,36
24,45,15,some,some,59,47,36
24,45,16,walk,walk,59,48,36
24,45,17,on,on,59,48,36
24,45,18,two,two,59,48,36
24,45,19,"feet,",feet,59,48,36
24,45,20,and,and,59,48,36
24,45,21,others,others,59,48,36
24,45,22,walk,walk,59,48,36
24,45,23,on,on,59,48,36
24,45,24,four.,four,59,48,36
24,45,25,God,god,59,48,36
24,45,26,creates,creates,59,48,36
24,45,27,whatever,whatever,59,48,36
24,45,28,He,he,59,48,36
24,45,29,wills.,wills,59,48,36
24,45,30,God,god,59,48,36
24,45,31,is,is,59,48,36
24,45,32,Capable,capable,59,48,36
24,45,33,of,of,59,48,36
24,45,34,everything.,everything,59,48,36
24,46,0,We,we,59,48,36
24,46,1,sent,sent,59,48,36
24,46,2,down,down,59,48,36
24,46,3,enlightening,enlightening,59,48,36
24,46,4,"revelations,",revelations,59,48,36
24,46,5,and,and,59,48,36
24,46,6,God,god,59,48,36
24,46,7,guides,guides,59,48,36
24,46,8,whomever,whomever,59,48,36
24,46,9,He,he,59,48,36
24,46,10,wills,wills,59,48,36
24,46,11,to,to,59,48,36
24,46,12,a,a,59,48,36
24,46,13,straight,straight,59,48,36
24,46,14,path.,path,59,48,36
24,47,0,And,and,59,48,36
24,47,1,they,they,59,48,36
24,47,2,"say,",say,59,48,36
24,47,3,“We,we,59,48,36
24,47,4,have,have,59,48,36
24,47,5,believed,believed,59,48,36
24,47,6,in,in,59,48,36
24,47,7,God,god,59,48,36
24,47,8,and,and,59,48,36
24,47,9,the,the,59,48,36
24,47,10,"Messenger,",messenger,59,48,36
24,47,11,and,and,59,48,36
24,47,12,we,we,59,48,36
24,47,13,"obey,”",obey,59,48,36
24,47,14,but,but,59,48,36
24,47,15,some,some,59,48,36
24,47,16,of,of,59,48,36
24,47,17,them,them,59,48,36
24,47,18,turn,turn,59,48,36
24,47,19,away,away,59,48,36
24,47,20,afterwards.,afterwards,59,48,36
24,47,21,These,these,59,48,36
24,47,22,are,are,59,48,36
24,47,23,not,not,59,48,36
24,47,24,believers.,believers,59,48,36
24,48,0,And,and,59,48,36
24,48,1,when,when,59,48,36
24,48,2,they,they,59,48,36
24,48,3,are,are,59,48,36
24,48,4,called,called,59,48,36
24,48,5,to,to,59,48,36
24,48,6,God,god,59,48,36
24,48,7,and,and,59,48,36
24,48,8,His,his,59,48,36
24,48,9,"Messenger,",messenger,59,48,36
24,48,10,in,in,59,48,36
24,48,11,order,order,59,48,36
24,48,12,to,to,59,48,36
24,48,13,judge,judge,59,48,36
24,48,14,between,between,59,48,36
24,48,15,"them,",them,59,48,36
24,48,16,some,some,59,48,36
24,48,17,of,of,59,48,36
24,48,18,them,them,59,48,36
24,48,19,refuse.,refuse,59,48,36
24,49,0,But,but,59,48,36
24,49,1,if,if,59,48,36
24,49,2,justice,justice,59,48,36
24,49,3,is,is,59,48,36
24,49,4,on,on,59,48,36
24,49,5,their,their,59,48,36
24,49,6,"side,",side,59,48,36
24,49,7,they,they,59,48,36
24,49,8,accept,accept,59,48,36
24,49,9,it,it,59,48,36
24,49,10,willingly.,willingly,59,48,36
24,50,0,Is,is,59,48,36
24,50,1,there,there,59,48,36
24,50,2,sickness,sickness,59,48,36
24,50,3,in,in,59,48,36
24,50,4,their,their,59,48,36
24,50,5,hearts?,hearts,59,48,36
24,50,6,Or,or,59,48,36
24,50,7,are,are,59,48,36
24,50,8,they,they,59,48,36
24,50,9,suspicious?,suspicious,59,48,36
24,50,10,Or,or,59,48,36
24,50,11,do,do,59,48,36
24,50,12,they,they,59,48,36
24,50,13,fear,fear,59,48,36
24,50,14,that,that,59,48,36
24,50,15,God,god,59,48,36
24,50,16,may,may,59,48,36
24,50,17,do,do,59,48,36
24,50,18,them,them,59,48,36
24,50,19,injustice?,injustice,59,48,36
24,50,20,Or,or,59,48,36
24,50,21,His,his,59,48,36
24,50,22,Messenger?,messenger,59,48,36
24,50,23,In,in,59,48,36
24,50,24,"fact,",fact,59,48,36
24,50,25,they,they,59,48,36
24,50,26,themselves,themselves,59,48,36
24,50,27,are,are,59,48,36
24,50,28,the,the,59,48,36
24,50,29,unjust.,unjust,59,48,36
24,51,0,The,the,59,48,36
24,51,1,response,response,59,48,36
24,51,2,of,of,59,48,36
24,51,3,the,the,59,48,36
24,51,4,"believers,",believers,59,48,36
24,51,5,when,when,59,48,36
24,51,6,they,they,59,48,36
24,51,7,are,are,59,48,36
24,51,8,called,called,59,48,36
24,51,9,to,to,59,48,36
24,51,10,God,god,59,48,36
24,51,11,and,and,59,48,36
24,51,12,His,his,59,48,36
24,51,13,Messenger,messenger,59,48,36
24,51,14,in,in,59,48,36
24,51,15,order,order,59,48,36
24,51,16,to,to,59,48,36
24,51,17,judge,judge,59,48,36
24,51,18,between,between,59,48,36
24,51,19,"them,",them,59,48,36
24,51,20,is,is,59,48,36
24,51,21,to,to,59,48,36
24,51,22,"say,",say,59,48,36
24,51,23,“We,we,59,48,36
24,51,24,hear,hear,59,48,36
24,51,25,and,and,59,48,36
24,51,26,we,we,59,48,36
24,51,27,obey.”,obey,59,48,36
24,51,28,These,these,59,48,36
24,51,29,are,are,59,48,36
24,51,30,the,the,59,48,36
24,51,31,successful.,successful,59,48,36
24,52,0,Whoever,whoever,59,48,36
24,52,1,obeys,obeys,59,48,36
24,52,2,God,god,59,48,36
24,52,3,and,and,59,48,36
24,52,4,His,his,59,48,36
24,52,5,"Messenger,",messenger,59,48,36
24,52,6,and,and,59,48,36
24,52,7,fears,fears,59,48,36
24,52,8,"God,",god,59,48,36
24,52,9,and,and,59,48,36
24,52,10,is,is,59,48,36
24,52,11,conscious,conscious,59,48,36
24,52,12,of,of,59,48,36
24,52,13,Him—these,himthese,59,48,36
24,52,14,are,are,59,48,36
24,52,15,the,the,59,48,36
24,52,16,winners.,winners,59,48,36
24,53,0,And,and,59,48,36
24,53,1,they,they,59,48,36
24,53,2,swear,swear,59,48,36
24,53,3,by,by,59,48,36
24,53,4,God,god,59,48,36
24,53,5,with,with,59,48,36
24,53,6,their,their,59,48,36
24,53,7,solemn,solemn,59,48,36
24,53,8,"oaths,",oaths,59,48,36
24,53,9,that,that,59,48,36
24,53,10,if,if,59,48,36
24,53,11,you,you,59,48,36
24,53,12,commanded,commanded,59,48,36
24,53,13,"them,",them,59,48,36
24,53,14,they,they,59,48,36
24,53,15,would,would,59,48,36
24,53,16,mobilize.,mobilize,59,48,36
24,53,17,"Say,",say,59,48,36
24,53,18,“Do,do,59,48,36
24,53,19,not,not,59,48,36
24,53,20,swear.,swear,59,48,36
24,53,21,Obedience,obedience,59,48,36
24,53,22,will,will,59,48,36
24,53,23,be,be,59,48,36
24,53,24,recognized.,recognized,59,48,36
24,53,25,God,god,59,48,36
24,53,26,is,is,59,48,36
24,53,27,experienced,experienced,59,48,36
24,53,28,with,with,59,48,36
24,53,29,what,what,59,48,36
24,53,30,you,you,59,48,36
24,53,31,do.”,do,59,48,36
24,54,0,"Say,",say,59,48,36
24,54,1,“Obey,obey,59,48,36
24,54,2,God,god,59,48,36
24,54,3,and,and,59,48,36
24,54,4,obey,obey,59,48,36
24,54,5,the,the,59,48,36
24,54,6,Messenger.”,messenger,59,48,36
24,54,7,But,but,59,48,36
24,54,8,if,if,59,48,36
24,54,9,they,they,59,48,36
24,54,10,turn,turn,59,48,36
24,54,11,"away,",away,59,48,36
24,54,12,then,then,59,48,36
24,54,13,he,he,59,48,36
24,54,14,is,is,59,48,36
24,54,15,responsible,responsible,59,48,36
24,54,16,for,for,59,48,36
24,54,17,his,his,59,48,36
24,54,18,"obligations,",obligations,59,48,36
24,54,19,and,and,59,48,36
24,54,20,you,you,59,48,36
24,54,21,are,are,59,48,36
24,54,22,responsible,responsible,59,48,36
24,54,23,for,for,59,48,36
24,54,24,your,your,59,48,36
24,54,25,obligations.,obligations,59,48,36
24,54,26,And,and,59,48,36
24,54,27,if,if,59,48,36
24,54,28,you,you,59,48,36
24,54,29,obey,obey,59,48,36
24,54,30,"him,",him,59,48,36
24,54,31,you,you,59,48,36
24,54,32,will,will,59,48,36
24,54,33,be,be,59,48,36
24,54,34,guided.,guided,59,48,36
24,54,35,It,it,59,48,36
24,54,36,is,is,59,48,36
24,54,37,only,only,59,48,36
24,54,38,incumbent,incumbent,59,48,36
24,54,39,on,on,59,48,36
24,54,40,the,the,59,48,36
24,54,41,Messenger,messenger,59,48,36
24,54,42,to,to,59,48,36
24,54,43,deliver,deliver,59,48,36
24,54,44,the,the,59,48,36
24,54,45,Clarifying,clarifying,59,48,36
24,54,46,Message.,message,59,48,36
24,55,0,God,god,59,48,36
24,55,1,has,has,59,48,36
24,55,2,promised,promised,59,48,36
24,55,3,those,those,59,48,36
24,55,4,of,of,59,48,36
24,55,5,you,you,59,48,36
24,55,6,who,who,59,48,36
24,55,7,believe,believe,59,48,36
24,55,8,and,and,59,48,36
24,55,9,do,do,59,48,36
24,55,10,righteous,righteous,59,48,36
24,55,11,"deeds,",deeds,59,48,36
24,55,12,that,that,59,48,36
24,55,13,He,he,59,48,36
24,55,14,will,will,59,48,36
24,55,15,make,make,59,48,36
24,55,16,them,them,59,48,36
24,55,17,successors,successors,59,48,36
24,55,18,on,on,59,48,36
24,55,19,"earth,",earth,59,48,36
24,55,20,as,as,59,48,36
24,55,21,He,he,59,48,36
24,55,22,made,made,59,48,36
24,55,23,those,those,59,48,36
24,55,24,before,before,59,48,36
24,55,25,them,them,59,48,36
24,55,26,"successors,",successors,59,48,36
24,55,27,and,and,59,48,36
24,55,28,He,he,59,48,36
24,55,29,will,will,59,48,36
24,55,30,establish,establish,59,48,36
24,55,31,for,for,59,48,36
24,55,32,them,them,59,48,36
24,55,33,their,their,59,48,36
24,55,34,religion—which,religionwhich,59,48,36
24,55,35,He,he,59,48,36
24,55,36,has,has,59,48,36
24,55,37,approved,approved,59,48,36
24,55,38,for,for,59,48,36
24,55,39,them—and,themand,59,48,36
24,55,40,He,he,59,48,36
24,55,41,will,will,59,48,36
24,55,42,substitute,substitute,59,48,36
24,55,43,security,security,59,48,36
24,55,44,in,in,59,48,36
24,55,45,place,place,59,48,36
24,55,46,of,of,59,48,36
24,55,47,their,their,59,48,36
24,55,48,fear.,fear,59,48,36
24,55,49,They,they,59,48,36
24,55,50,worship,worship,59,48,36
24,55,51,"Me,",me,59,48,36
24,55,52,never,never,59,48,36
24,55,53,associating,associating,59,48,36
24,55,54,anything,anything,59,48,36
24,55,55,with,with,59,48,36
24,55,56,Me.,me,59,48,36
24,55,57,But,but,59,48,36
24,55,58,whoever,whoever,59,48,36
24,55,59,disbelieves,disbelieves,59,48,36
24,55,60,after,after,59,48,36
24,55,61,that—these,thatthese,59,48,36
24,55,62,are,are,59,48,36
24,55,63,the,the,59,48,36
24,55,64,sinners.,sinners,59,48,36
